MOE3.Percentage of unspent funds,com_post_MOPs.Communication System.Time to get info,com_post_MOPs.Computer.Processing time,comms_MOPs.Satellite.Receiving time,comms_MOPs.Satellite.Sending time,target.Distance from base,target.Distance from optimized path start,environment.Precipitation,environment.Wind speed,h.Analysis time,h.Rescue in region time,h.Time to hospital,h.Time to prepare,h.Time to region,laptop.Recognition software 4.Confirmation time,MOE1.Fuel cost improvement rate,MOE2.Time improvement Rate,rescue unit MOPs.Fuel cost,rescue unit MOPs.Time to rescue,search unit MOPs.Fuel cost,search unit MOPs.Time to detect,Total MOPs.Fuel consumption cost,Total MOPs.Mission time,UAV.Conditional cruise speed,UAV.Conditional max speed,UAV.Search time,UAV.Time to prepare,UAV.Time to region,UAV.Camera 4.Transparency,UAV.On-board analysis system 4.Analysis time,UAV.On-board analysis system 4.Image recognition algorithm accuracy,UAV.On-board analysis system 4.Transmission delay,UAV.On-board navigation system 4.Navigation algorithm accuracy
37.5000,0.0329,0.0107,0.0010,0.0009,15.6610,3.9417,0.4931,17.4335,9.7968,0.0300,0.1581,0.0193,0.1581,1.6665,-13.8665,-51.4095,130.9444,0.3653,0.0020,0.3463,130.9464,0.7570,82.5665,82.5665,0.0484,0.0137,0.2842,1.0000,0.3178,0.9923,0.5533,1.0000
37.5000,0.0188,0.0134,0.0011,0.0008,12.8761,2.8056,0.9612,6.8525,8.2399,0.0226,0.1116,0.0263,0.1116,1.7810,19.3880,-12.5626,92.7023,0.2722,0.0015,0.2565,92.7038,0.5628,96.1177,96.1177,0.0301,0.0152,0.2112,0.9500,0.4907,0.9918,0.8475,0.9933
37.5000,0.0247,0.0161,0.0008,0.0006,13.4721,0.3221,0.2528,4.3489,9.9118,0.0190,0.1123,0.0188,0.1123,1.6393,19.4245,-17.4433,92.6601,0.2623,0.0017,0.2828,92.6618,0.5872,100.0000,100.0000,0.0042,0.0137,0.2650,1.0000,0.4180,0.9816,1.2964,0.9936
37.5000,0.0305,0.0129,0.0006,0.0009,15.5123,1.2323,0.1607,8.6406,9.5817,0.0242,0.1293,0.0319,0.1293,1.5390,6.9164,-34.4324,107.0443,0.3147,0.0019,0.3127,107.0462,0.6722,100.0000,100.0000,0.0132,0.0131,0.2865,1.0000,0.4483,0.9996,1.2180,0.9979
37.5000,0.0231,0.0169,0.0010,0.0006,13.4106,4.8488,0.1538,4.9487,9.6488,0.0176,0.1118,0.0315,0.1118,1.9507,19.9584,-9.7421,92.0466,0.2726,0.0013,0.2346,92.0479,0.5487,100.0000,100.0000,0.0496,0.0117,0.1733,1.0000,0.4692,0.9809,1.4223,0.9894
37.5000,0.0305,0.0111,0.0007,0.0007,14.9361,1.0517,0.5403,2.8250,9.4695,0.0244,0.1245,0.0296,0.1245,1.7191,10.2288,-30.8049,103.2350,0.3029,0.0019,0.3082,103.2369,0.6540,100.0000,100.0000,0.0114,0.0134,0.2833,1.0000,0.3695,0.9923,1.0946,0.9807
37.5000,0.0214,0.0108,0.0007,0.0006,16.6382,4.5681,0.5369,12.5967,8.5979,0.0274,0.1387,0.0212,0.1387,1.5439,-0.0343,-33.2978,115.0377,0.3260,0.0018,0.3070,115.0395,0.6665,100.0000,100.0000,0.0465,0.0158,0.2447,1.0000,0.2978,0.9916,0.9436,0.9874
37.5000,0.0251,0.0124,0.0007,0.0011,8.0172,5.6559,0.5795,14.3384,8.9005,0.0232,0.0780,0.0214,0.0780,1.6785,42.7205,28.2284,65.8709,0.2006,0.0005,0.1191,65.8715,0.3589,100.0000,100.0000,0.0573,0.0143,0.0475,1.0000,0.3451,0.9989,0.6042,0.9996
37.5000,0.0271,0.0155,0.0010,0.0008,11.3416,1.8995,0.6608,5.5859,8.9900,0.0271,0.0945,0.0280,0.0945,1.4829,30.7124,-2.9731,79.6794,0.2442,0.0013,0.2263,79.6807,0.5149,100.0000,100.0000,0.0198,0.0137,0.1928,1.0000,0.4624,0.9949,0.9344,0.9804
37.5000,0.0228,0.0120,0.0008,0.0009,12.1613,3.2779,0.0990,17.0145,9.8355,0.0266,0.1221,0.0259,0.1221,1.9022,11.5789,-19.5898,101.6827,0.2967,0.0016,0.2648,101.6842,0.5979,82.9855,82.9855,0.0405,0.0092,0.2150,1.0000,0.3910,0.9985,1.4192,0.9969
37.5000,0.0310,0.0115,0.0010,0.0006,16.0229,1.8086,0.0750,5.0572,8.8679,0.0230,0.1335,0.0203,0.1335,1.6419,4.1062,-35.7455,110.2759,0.3104,0.0020,0.3243,110.2779,0.6787,100.0000,100.0000,0.0189,0.0158,0.2895,1.0000,0.3664,0.9800,1.0373,0.9827
37.5000,0.0189,0.0100,0.0009,0.0007,11.6992,3.3676,0.4161,3.0764,9.7996,0.0233,0.0975,0.0177,0.0975,1.6101,29.1398,3.5457,81.4880,0.2359,0.0012,0.2159,81.4892,0.4823,100.0000,100.0000,0.0344,0.0126,0.1689,1.0000,0.2836,0.9995,0.8477,0.9882
37.5000,0.0284,0.0141,0.0007,0.0007,16.8503,0.1985,0.5628,15.5839,9.8069,0.0180,0.1663,0.0326,0.1663,1.5413,-18.0676,-68.1575,135.7751,0.3833,0.0026,0.4136,135.7777,0.8408,84.4161,84.4161,0.0032,0.0093,0.4010,1.0000,0.3942,0.9806,1.2593,0.9842
37.5000,0.0231,0.0100,0.0008,0.0006,14.3372,2.7687,0.8459,15.9821,9.4234,0.0179,0.1681,0.0227,0.1681,1.9102,-19.2902,-47.5534,137.1818,0.3769,0.0020,0.3265,137.1837,0.7378,84.0179,84.0179,0.0338,0.0121,0.2807,0.9700,0.2977,0.9919,0.7275,0.9818
37.5000,0.0222,0.0101,0.0010,0.0009,15.5592,2.0152,0.2313,9.7244,9.3587,0.0246,0.1297,0.0212,0.1297,1.0508,6.5867,-29.3974,107.4234,0.3052,0.0019,0.3076,107.4253,0.6470,100.0000,100.0000,0.0209,0.0119,0.2748,1.0000,0.2672,0.9893,1.4184,0.9867
37.5000,0.0198,0.0141,0.0008,0.0009,13.2117,2.7396,0.5228,2.7908,8.8079,0.0228,0.1101,0.0217,0.1101,1.5025,20.4330,-10.1227,91.5006,0.2647,0.0015,0.2504,91.5021,0.5506,100.0000,100.0000,0.0282,0.0102,0.2120,1.0000,0.2706,0.9827,1.2545,0.9892
37.5000,0.0293,0.0091,0.0009,0.0007,10.6696,4.8881,0.1159,10.9800,8.5075,0.0194,0.0889,0.0321,0.0889,1.0667,35.6216,11.1499,74.0342,0.2293,0.0010,0.1749,74.0352,0.4443,100.0000,100.0000,0.0494,0.0087,0.1168,1.0000,0.2631,0.9983,0.5069,0.9920
37.5000,0.0294,0.0101,0.0006,0.0008,9.9817,4.9957,0.0187,17.5018,8.5836,0.0223,0.1008,0.0202,0.1008,1.1319,26.9526,3.2387,84.0035,0.2441,0.0010,0.1987,84.0045,0.4838,82.4982,82.4982,0.0612,0.0150,0.1225,1.0000,0.4545,0.9881,0.6979,0.9888
37.5000,0.0301,0.0105,0.0010,0.0007,16.6026,1.2264,0.5700,6.2671,9.5315,0.0191,0.1384,0.0285,0.1384,1.9890,1.2573,-40.3511,113.5520,0.3243,0.0021,0.3351,113.5541,0.7018,100.0000,100.0000,0.0133,0.0124,0.3095,1.0000,0.4818,0.9935,1.2583,0.9946
37.5000,0.0189,0.0144,0.0010,0.0009,13.6846,2.2315,0.6460,4.8365,8.2830,0.0171,0.1140,0.0196,0.1140,1.4314,18.4334,-12.4518,93.8000,0.2648,0.0016,0.2622,93.8016,0.5623,100.0000,100.0000,0.0231,0.0081,0.2311,1.0000,0.2967,0.9834,1.0633,0.9924
37.5000,0.0222,0.0095,0.0006,0.0006,15.8273,5.0508,0.0313,12.3721,8.3908,0.0229,0.1319,0.0270,0.1319,1.6857,5.2565,-25.1628,108.9535,0.3137,0.0016,0.2791,108.9551,0.6258,100.0000,100.0000,0.0512,0.0105,0.2173,1.0000,0.2818,0.9904,0.5489,0.9929
37.5000,0.0264,0.0091,0.0006,0.0011,12.5449,0.9067,0.7520,7.1889,9.2543,0.0315,0.1390,0.0247,0.1390,1.8965,-0.8164,-25.9862,115.9373,0.3342,0.0016,0.2586,115.9389,0.6299,100.0000,100.0000,0.0100,0.0149,0.2337,0.9700,0.4736,0.9855,1.0271,0.9973
37.5000,0.0199,0.0119,0.0009,0.0008,10.3691,0.0847,0.4091,10.8852,8.7630,0.0287,0.0864,0.0189,0.0864,1.1884,36.1464,5.1359,73.4303,0.2204,0.0013,0.2204,73.4317,0.4743,100.0000,100.0000,0.0014,0.0124,0.2066,1.0000,0.3490,0.9929,0.5396,0.9971
37.5000,0.0224,0.0143,0.0007,0.0007,14.7297,0.1327,0.0651,4.4984,8.1564,0.0199,0.1227,0.0313,0.1227,1.2683,12.0179,-29.1656,101.1775,0.2967,0.0019,0.3110,101.1794,0.6458,100.0000,100.0000,0.0020,0.0148,0.2942,1.0000,0.3427,0.9872,0.7768,0.9932
37.5000,0.0207,0.0153,0.0008,0.0009,9.8352,0.9255,0.1591,6.0181,9.3191,0.0305,0.0820,0.0173,0.0820,1.2022,39.0044,9.8475,70.1437,0.2117,0.0012,0.2015,70.1449,0.4508,100.0000,100.0000,0.0099,0.0109,0.1807,1.0000,0.3575,0.9962,0.9123,0.9877
37.5000,0.0300,0.0123,0.0007,0.0009,12.9957,2.3436,0.1174,14.6562,8.2483,0.0283,0.1269,0.0205,0.1269,1.0093,8.0280,-18.6936,105.7664,0.3026,0.0015,0.2469,105.7678,0.5935,100.0000,100.0000,0.0241,0.0090,0.2138,1.0000,0.3471,0.9842,0.9128,0.9975
37.5000,0.0252,0.0111,0.0009,0.0010,15.7659,0.7753,0.0524,16.5361,9.9894,0.0241,0.1574,0.0263,0.1574,1.4770,-12.6558,-57.4277,129.5518,0.3653,0.0024,0.3837,129.5542,0.7871,83.4639,83.4639,0.0102,0.0098,0.3637,1.0000,0.4016,0.9963,1.3077,0.9883
37.5000,0.0181,0.0136,0.0008,0.0010,12.9617,3.9694,0.5541,10.8469,9.6351,0.0233,0.1080,0.0200,0.1080,1.1615,21.8202,-4.7841,89.9054,0.2594,0.0013,0.2311,89.9067,0.5239,100.0000,100.0000,0.0404,0.0097,0.1810,1.0000,0.3420,0.9945,0.9606,0.9954
37.5000,0.0229,0.0121,0.0006,0.0009,12.3456,3.0928,0.0655,16.0630,8.5654,0.0314,0.1226,0.0278,0.1226,1.5306,10.6343,-22.8453,102.7690,0.3044,0.0016,0.2732,102.7706,0.6142,83.9370,83.9370,0.0377,0.0128,0.2227,1.0000,0.2722,0.9968,1.4067,0.9911
37.5000,0.0206,0.0133,0.0008,0.0010,15.2111,2.7908,0.4042,5.5744,9.5633,0.0229,0.1268,0.0297,0.1268,1.1309,8.8331,-26.6632,104.8402,0.3061,0.0017,0.2915,104.8419,0.6333,100.0000,100.0000,0.0286,0.0120,0.2510,1.0000,0.4335,0.9923,0.7621,0.9907
37.5000,0.0323,0.0098,0.0011,0.0010,11.8072,0.6277,0.7045,15.3395,9.8044,0.0301,0.1650,0.0270,0.1650,1.2753,-18.6782,-42.9073,136.4781,0.3870,0.0018,0.2834,136.4799,0.7145,84.6605,84.6605,0.0081,0.0107,0.2646,0.9700,0.3639,0.9822,0.6755,0.9993
37.5000,0.0206,0.0110,0.0006,0.0010,15.8033,4.1237,0.0218,10.6813,8.2648,0.0196,0.1317,0.0307,0.1317,1.7078,5.8297,-28.0583,108.2941,0.3137,0.0017,0.2934,108.2958,0.6403,100.0000,100.0000,0.0422,0.0133,0.2378,1.0000,0.4162,0.9956,1.4951,0.9831
37.5000,0.0243,0.0125,0.0007,0.0009,13.7450,3.1643,0.3182,10.9816,9.5595,0.0217,0.1145,0.0185,0.1145,1.9059,17.4814,-13.0051,94.8948,0.2693,0.0015,0.2573,94.8964,0.5650,100.0000,100.0000,0.0325,0.0113,0.2134,1.0000,0.4202,0.9924,0.9273,0.9929
37.5000,0.0179,0.0128,0.0006,0.0009,12.9220,2.8958,0.8510,8.6371,8.9829,0.0308,0.1265,0.0293,0.1265,1.3953,7.9521,-18.6092,105.8537,0.3132,0.0014,0.2476,105.8551,0.5930,100.0000,100.0000,0.0297,0.0159,0.2019,0.9700,0.3701,0.9873,1.0532,0.9944
37.5000,0.0257,0.0169,0.0010,0.0008,14.8090,5.6122,0.5730,11.0458,9.6981,0.0253,0.1234,0.0221,0.1234,1.3768,10.8508,-18.6011,102.5201,0.2942,0.0014,0.2544,102.5216,0.5930,100.0000,100.0000,0.0568,0.0119,0.1856,1.0000,0.4152,0.9930,0.7334,0.9923
37.5000,0.0273,0.0104,0.0011,0.0010,10.0706,0.2971,0.5907,1.9619,9.2474,0.0212,0.0839,0.0251,0.0839,1.2706,38.8496,6.0612,70.3216,0.2142,0.0013,0.2157,70.3229,0.4697,100.0000,100.0000,0.0037,0.0147,0.1972,1.0000,0.2749,0.9860,1.2186,0.9924
37.5000,0.0229,0.0148,0.0009,0.0006,8.1748,0.0819,0.6748,7.6886,8.5720,0.0247,0.0681,0.0327,0.0681,1.8464,49.3813,17.6738,58.2105,0.1937,0.0011,0.1788,58.2115,0.4116,100.0000,100.0000,0.0017,0.0150,0.1622,1.0000,0.4785,0.9991,0.6754,0.9997
37.5000,0.0245,0.0169,0.0009,0.0010,14.3379,3.6303,0.9623,3.6211,9.5004,0.0192,0.1242,0.0207,0.1242,1.6586,11.1232,-22.0320,102.2067,0.2882,0.0016,0.2786,102.2083,0.6102,96.2316,96.2316,0.0387,0.0145,0.2254,0.9500,0.4660,0.9854,1.4943,0.9886
37.5000,0.0224,0.0160,0.0009,0.0008,15.8399,0.6294,0.1788,11.5983,9.4690,0.0208,0.1320,0.0219,0.1320,1.2889,5.4637,-35.3798,108.7147,0.3067,0.0020,0.3301,108.7167,0.6769,100.0000,100.0000,0.0071,0.0124,0.3105,1.0000,0.4155,0.9961,1.2112,0.9801
37.5000,0.0248,0.0154,0.0008,0.0007,15.0946,5.7230,0.5660,10.3514,9.4520,0.0317,0.1258,0.0214,0.1258,1.7795,8.3525,-21.5552,105.3931,0.3047,0.0015,0.2613,105.3946,0.6078,100.0000,100.0000,0.0580,0.0143,0.1890,1.0000,0.3744,0.9802,0.6358,0.9932
37.5000,0.0288,0.0086,0.0008,0.0011,16.2610,0.3848,0.2863,9.1891,9.2524,0.0254,0.1355,0.0258,0.1355,1.7666,2.4238,-39.7025,112.2106,0.3222,0.0021,0.3370,112.2127,0.6985,100.0000,100.0000,0.0047,0.0098,0.3226,1.0000,0.3519,0.9968,0.8800,0.9850
37.5000,0.0188,0.0111,0.0008,0.0007,15.9701,2.5775,0.2452,4.4867,8.4295,0.0175,0.1331,0.0191,0.1331,1.7955,5.1316,-29.6854,109.0968,0.3028,0.0019,0.3142,109.0987,0.6484,100.0000,100.0000,0.0267,0.0148,0.2727,1.0000,0.3698,0.9873,1.1291,0.9829
37.5000,0.0321,0.0138,0.0006,0.0010,12.4670,1.8363,0.4585,7.0231,9.7483,0.0196,0.1039,0.0259,0.1039,1.6009,25.1696,-9.8979,86.0535,0.2533,0.0015,0.2487,86.0550,0.5495,100.0000,100.0000,0.0192,0.0153,0.2143,1.0000,0.4422,0.9854,0.9649,0.9934
37.5000,0.0291,0.0089,0.0009,0.0006,14.9214,0.4882,0.7128,8.2716,8.1724,0.0318,0.1745,0.0249,0.1745,1.7644,-25.5088,-50.5694,144.3331,0.4056,0.0019,0.3078,144.3351,0.7528,100.0000,100.0000,0.0057,0.0080,0.2941,0.9700,0.2692,0.9957,0.8821,0.9822
37.5000,0.0320,0.0164,0.0008,0.0009,14.4212,4.7497,0.4736,12.1296,9.3741,0.0276,0.1202,0.0303,0.1202,1.3446,12.7929,-20.7036,100.2867,0.2983,0.0015,0.2552,100.2881,0.6035,100.0000,100.0000,0.0483,0.0128,0.1941,1.0000,0.3935,0.9820,0.9697,0.9978
37.5000,0.0234,0.0128,0.0006,0.0010,16.6063,2.6325,0.6908,5.7730,8.4572,0.0274,0.1384,0.0224,0.1384,1.5122,0.1596,-36.9415,114.8145,0.3265,0.0019,0.3204,114.8165,0.6847,100.0000,100.0000,0.0271,0.0123,0.2811,1.0000,0.3057,0.9893,0.8177,0.9952
37.5000,0.0175,0.0096,0.0008,0.0010,14.6818,5.2948,0.8245,12.1502,8.0480,0.0235,0.1484,0.0250,0.1484,1.3137,-6.2968,-25.6065,122.2399,0.3452,0.0015,0.2539,122.2414,0.6280,100.0000,100.0000,0.0538,0.0087,0.1915,0.9700,0.4654,0.9838,1.1227,0.9817
37.5000,0.0237,0.0131,0.0007,0.0008,12.4605,1.9748,0.5136,13.2262,8.3553,0.0190,0.1197,0.0225,0.1197,1.3217,14.2744,-13.3214,98.5830,0.2808,0.0015,0.2476,98.5845,0.5666,100.0000,100.0000,0.0206,0.0141,0.2128,1.0000,0.3110,0.9832,1.4331,0.9864
37.5000,0.0277,0.0115,0.0007,0.0009,11.9711,4.7369,0.6105,17.1602,9.1467,0.0307,0.1204,0.0318,0.1204,1.7314,12.2274,-19.0596,100.9371,0.3033,0.0014,0.2513,100.9385,0.5953,82.8398,82.8398,0.0580,0.0149,0.1784,1.0000,0.2600,0.9883,1.0438,0.9803
37.5000,0.0223,0.0165,0.0007,0.0007,16.8491,1.3929,0.5884,9.4243,9.3502,0.0238,0.1404,0.0321,0.1404,1.2360,-0.7775,-43.1603,115.8921,0.3366,0.0021,0.3391,115.8941,0.7158,100.0000,100.0000,0.0146,0.0137,0.3108,1.0000,0.4266,0.9960,0.5851,0.9956
37.5000,0.0239,0.0092,0.0010,0.0009,10.0174,5.9467,0.9687,8.9952,9.7754,0.0217,0.0862,0.0256,0.0862,1.8171,37.2156,16.3764,72.2013,0.2197,0.0008,0.1633,72.2021,0.4181,96.8686,96.8686,0.0623,0.0151,0.0859,0.9500,0.2857,0.9855,1.0135,0.9808
37.5000,0.0284,0.0151,0.0006,0.0009,8.2968,5.2642,0.6085,1.0459,9.7631,0.0233,0.0691,0.0322,0.0691,1.1891,48.8573,26.0655,58.8135,0.1938,0.0006,0.1309,58.8142,0.3697,100.0000,100.0000,0.0534,0.0158,0.0617,1.0000,0.4532,0.9808,1.1260,0.9871
37.5000,0.0174,0.0165,0.0009,0.0008,9.3975,2.9966,0.1600,9.6271,8.0132,0.0320,0.0783,0.0194,0.0783,1.4566,41.3411,16.5345,67.4567,0.2081,0.0010,0.1736,67.4577,0.4173,100.0000,100.0000,0.0309,0.0138,0.1289,1.0000,0.3082,0.9985,1.4221,0.9949
37.5000,0.0255,0.0112,0.0010,0.0008,9.1269,5.6958,0.3098,16.6207,8.5436,0.0266,0.0912,0.0188,0.0912,1.7568,33.0712,13.8789,76.9673,0.2279,0.0008,0.1643,76.9681,0.4306,83.3793,83.3793,0.0691,0.0112,0.0840,1.0000,0.3480,0.9990,0.6758,0.9832
37.5000,0.0276,0.0118,0.0010,0.0010,14.2727,1.3381,0.8458,14.0289,8.2559,0.0234,0.1636,0.0313,0.1636,1.2351,-16.8415,-42.1534,134.3659,0.3818,0.0017,0.2876,134.3677,0.7108,100.0000,100.0000,0.0141,0.0133,0.2602,0.9700,0.4771,0.9839,0.8206,0.9952
37.5000,0.0187,0.0140,0.0006,0.0007,16.2720,1.3681,0.4336,6.1898,9.3303,0.0178,0.1356,0.0306,0.1356,1.1130,3.3414,-35.5525,111.1554,0.3197,0.0020,0.3241,111.1574,0.6778,100.0000,100.0000,0.0144,0.0104,0.2993,1.0000,0.4063,0.9857,0.9213,0.9970
37.5000,0.0171,0.0137,0.0010,0.0009,13.0887,1.1913,0.9452,16.7909,8.9842,0.0270,0.1387,0.0192,0.1387,1.4341,0.0017,-38.3261,114.9960,0.3236,0.0020,0.3353,114.9981,0.6916,78.6503,78.6503,0.0160,0.0149,0.3045,0.9500,0.4397,0.9834,1.0162,0.9945
37.5000,0.0300,0.0131,0.0010,0.0010,11.6060,3.1205,0.5294,5.1886,9.4205,0.0262,0.0967,0.0171,0.0967,1.4464,29.2971,0.5075,81.3071,0.2368,0.0012,0.2156,81.3084,0.4975,100.0000,100.0000,0.0319,0.0113,0.1723,1.0000,0.4469,0.9868,0.7783,0.9863
37.5000,0.0195,0.0120,0.0009,0.0007,16.9523,5.6095,0.9506,9.0133,9.9591,0.0297,0.1486,0.0171,0.1486,1.1683,-7.2547,-38.8516,123.3411,0.3440,0.0018,0.3171,123.3429,0.6943,95.0585,95.0585,0.0598,0.0145,0.2429,0.9500,0.2625,0.9929,1.2590,0.9835
37.5000,0.0326,0.0091,0.0010,0.0008,8.8500,4.3594,0.1708,15.2604,9.8368,0.0330,0.0870,0.0193,0.0870,1.2335,35.1573,11.1213,74.5682,0.2263,0.0009,0.1745,74.5691,0.4444,84.7396,84.7396,0.0523,0.0151,0.1072,1.0000,0.2572,0.9920,1.4751,0.9914
37.5000,0.0175,0.0141,0.0007,0.0009,8.5134,0.5896,0.3119,14.5000,8.2437,0.0299,0.0830,0.0296,0.0830,1.7987,38.3713,13.0146,70.8720,0.2255,0.0011,0.1763,70.8730,0.4349,100.0000,100.0000,0.0069,0.0093,0.1600,1.0000,0.4878,0.9852,1.2560,0.9919
37.5000,0.0186,0.0090,0.0010,0.0009,11.9927,0.8310,0.9571,13.7318,9.7325,0.0233,0.1210,0.0290,0.1210,1.0623,12.7616,-16.3441,100.3226,0.2943,0.0016,0.2579,100.3242,0.5817,95.7077,95.7077,0.0093,0.0131,0.2355,0.9500,0.2908,0.9921,0.7896,0.9915
37.5000,0.0269,0.0122,0.0008,0.0010,15.4962,5.0609,0.7184,0.6010,8.8489,0.0182,0.1798,0.0311,0.1798,1.4634,-27.4233,-44.7604,146.5353,0.4088,0.0016,0.2741,146.5368,0.7238,100.0000,100.0000,0.0515,0.0131,0.2095,0.9700,0.2615,0.9962,1.4573,0.9976
37.5000,0.0306,0.0102,0.0007,0.0009,8.7325,5.8738,0.4934,15.4956,9.9434,0.0222,0.0861,0.0210,0.0861,1.2830,37.2006,17.6426,72.2186,0.2154,0.0007,0.1541,72.2193,0.4118,84.5044,84.5044,0.0703,0.0147,0.0691,1.0000,0.4212,0.9873,1.0125,0.9825
37.5000,0.0237,0.0164,0.0008,0.0007,11.3287,0.6607,0.9396,1.0507,9.0191,0.0212,0.1005,0.0223,0.1005,1.4154,27.3283,-7.7547,83.5709,0.2445,0.0015,0.2526,83.5725,0.5388,93.9554,93.9554,0.0079,0.0143,0.2304,0.9500,0.3827,0.9944,1.3322,0.9867
37.5000,0.0283,0.0142,0.0009,0.0011,10.7989,3.8719,0.0516,14.7497,9.3199,0.0197,0.1056,0.0212,0.1056,1.3539,23.9942,2.1630,87.4056,0.2521,0.0011,0.1926,87.4067,0.4892,100.0000,100.0000,0.0394,0.0134,0.1398,1.0000,0.3477,0.9914,0.6795,0.9927
37.5000,0.0217,0.0160,0.0011,0.0007,15.6271,3.0695,0.6181,15.4766,9.0585,0.0227,0.1541,0.0325,0.1541,1.5093,-10.1377,-50.9804,126.6563,0.3633,0.0021,0.3521,126.6584,0.7549,84.5234,84.5234,0.0370,0.0126,0.3025,1.0000,0.3749,0.9825,0.6375,0.9828
37.5000,0.0299,0.0084,0.0008,0.0010,14.1652,3.0347,0.2549,11.1501,8.6219,0.0313,0.1180,0.0239,0.1180,1.9956,13.8024,-20.6294,99.1256,0.2913,0.0016,0.2718,99.1272,0.6031,100.0000,100.0000,0.0314,0.0156,0.2248,1.0000,0.4253,0.9899,1.2017,0.9914
37.5000,0.0218,0.0102,0.0008,0.0010,16.1617,1.0730,0.6931,16.8229,8.5175,0.0224,0.1619,0.0270,0.1619,1.7961,-15.5600,-61.1860,132.8915,0.3732,0.0025,0.3989,132.8940,0.8059,83.1771,83.1771,0.0137,0.0159,0.3694,1.0000,0.4090,0.9957,0.5674,0.9826
37.5000,0.0182,0.0111,0.0006,0.0009,9.2614,1.9581,0.3556,8.6996,8.0529,0.0263,0.0772,0.0278,0.0772,1.9327,42.8787,16.0323,65.6885,0.2084,0.0010,0.1806,65.6895,0.4198,100.0000,100.0000,0.0206,0.0117,0.1483,1.0000,0.4247,0.9860,1.4842,0.9865
37.5000,0.0240,0.0101,0.0011,0.0007,8.6745,1.3066,0.2837,14.4592,9.9377,0.0237,0.0845,0.0243,0.0845,1.7230,38.1177,14.9493,71.1636,0.2170,0.0010,0.1723,71.1646,0.4253,100.0000,100.0000,0.0140,0.0100,0.1483,1.0000,0.4705,0.9928,1.1382,0.9958
37.5000,0.0213,0.0158,0.0011,0.0006,16.8845,5.6284,0.2002,1.4068,9.0618,0.0246,0.1407,0.0231,0.1407,1.2627,-1.0974,-33.0854,116.2603,0.3291,0.0017,0.2975,116.2620,0.6654,100.0000,100.0000,0.0569,0.0114,0.2292,1.0000,0.2944,0.9815,0.7072,0.9833
37.5000,0.0292,0.0129,0.0010,0.0010,15.8581,4.2526,0.0720,11.2075,9.1105,0.0262,0.1322,0.0197,0.1322,1.8298,4.6479,-29.4793,109.6532,0.3102,0.0017,0.2931,109.6549,0.6474,100.0000,100.0000,0.0434,0.0134,0.2363,1.0000,0.3988,0.9863,0.8206,0.9831
37.5000,0.0292,0.0093,0.0007,0.0009,16.7590,5.9149,0.0469,9.2112,9.7498,0.0247,0.1397,0.0238,0.1397,1.1425,-0.3733,-31.8301,115.4276,0.3278,0.0017,0.2912,115.4292,0.6592,100.0000,100.0000,0.0599,0.0113,0.2200,1.0000,0.3348,0.9935,1.2083,0.9868
37.5000,0.0236,0.0122,0.0009,0.0008,16.5476,2.0430,0.8358,16.6905,9.9282,0.0213,0.1980,0.0199,0.1980,1.3203,-40.5470,-72.3857,161.6267,0.4373,0.0024,0.3871,161.6291,0.8619,83.3095,83.3095,0.0252,0.0087,0.3533,0.9700,0.2539,0.9918,0.7976,0.9863
37.5000,0.0265,0.0168,0.0010,0.0006,9.6962,0.3127,0.0056,13.7360,9.2442,0.0236,0.0937,0.0282,0.0937,1.2277,31.7555,2.9889,78.4800,0.2392,0.0012,0.2009,78.4812,0.4851,100.0000,100.0000,0.0038,0.0091,0.1880,1.0000,0.4593,0.9919,0.8737,0.9996
37.5000,0.0318,0.0150,0.0009,0.0008,9.8202,3.1028,0.5093,9.3255,9.8887,0.0199,0.0818,0.0221,0.0818,1.1863,40.4727,12.7902,68.4554,0.2057,0.0010,0.1819,68.4564,0.4360,100.0000,100.0000,0.0317,0.0149,0.1353,1.0000,0.4281,0.9838,0.9427,0.9951
37.5000,0.0191,0.0141,0.0006,0.0007,11.2471,0.2290,0.0368,16.4777,9.7172,0.0289,0.1122,0.0295,0.1122,1.9711,18.1633,-20.7870,94.1105,0.2828,0.0018,0.2867,94.1123,0.6039,83.5223,83.5223,0.0038,0.0157,0.2672,1.0000,0.3526,0.9825,1.4483,0.9884
37.5000,0.0266,0.0134,0.0008,0.0009,15.1251,4.8755,0.3797,11.8031,9.6928,0.0329,0.1260,0.0260,0.1260,1.1927,8.0265,-24.8218,105.7680,0.3110,0.0015,0.2714,105.7695,0.6241,100.0000,100.0000,0.0494,0.0145,0.2075,1.0000,0.4978,0.9812,0.7272,0.9893
37.5000,0.0178,0.0087,0.0011,0.0010,16.2465,5.7899,0.4476,0.4703,8.5511,0.0217,0.1354,0.0210,0.1354,1.7175,2.9836,-24.2666,111.5672,0.3135,0.0016,0.2792,111.5688,0.6213,100.0000,100.0000,0.0586,0.0093,0.2113,1.0000,0.3897,0.9972,0.5351,0.9910
37.5000,0.0300,0.0138,0.0010,0.0006,12.6677,5.6142,0.0012,12.0893,8.2070,0.0218,0.1056,0.0261,0.1056,1.4901,23.7150,-3.9521,87.7266,0.2591,0.0012,0.2153,87.7277,0.5198,100.0000,100.0000,0.0571,0.0143,0.1439,1.0000,0.4995,0.9849,1.4536,0.9817
