MOE3.Percentage of unspent funds,com_post_MOPs.Communication System.Time to get info,com_post_MOPs.Computer.Processing time,comms_MOPs.Satellite.Receiving time,comms_MOPs.Satellite.Sending time,target.Distance from base,target.Distance from optimized path start,environment.Precipitation,environment.Wind speed,h.Analysis time,h.Rescue in region time,h.Time to hospital,h.Time to prepare,h.Time to region,laptop.Recognition software tool.Analysis time,MOE1.Fuel cost improvement rate,MOE2.Time improvement Rate,rescue unit MOPs.Fuel cost,rescue unit MOPs.Time to rescue,search unit MOPs.Fuel cost,search unit MOPs.Time to detect,Total MOPs.Fuel consumption cost,Total MOPs.Mission time,UAV.Conditional cruise speed,UAV.Conditional max speed,UAV.Search time,UAV.Time to prepare,UAV.Time to region,UAV.camera.Transmission delay,UAV.camera.Transparency,UAV.nav.Wireless connection delay rate
50.0000,0.0305,0.0159,0.0010,0.0008,11.2699,2.5945,0.2498,0.8277,8.3755,0.0315,0.0939,0.0217,0.0939,2.4731,30.5551,0.0433,79.8604,0.2410,0.0012,0.2105,79.8616,0.4998,100.0000,100.0000,0.0269,0.0094,0.1743,0.9065,1.0000,1.4104
50.0000,0.0183,0.0133,0.0009,0.0009,16.0257,1.2700,0.5286,0.4763,9.2412,0.0203,0.1335,0.0264,0.1335,1.7905,4.4535,-34.1798,109.8765,0.3137,0.0020,0.3238,109.8784,0.6709,100.0000,100.0000,0.0134,0.0146,0.2957,0.8641,1.0000,1.1181
50.0000,0.0273,0.0101,0.0007,0.0010,15.4011,2.8223,0.7347,3.2932,8.4592,0.0292,0.1747,0.0262,0.1747,2.1358,-25.3342,-48.0302,144.1326,0.4047,0.0018,0.2963,144.1343,0.7402,100.0000,100.0000,0.0290,0.0152,0.2521,0.5015,0.9700,0.9825
50.0000,0.0313,0.0132,0.0009,0.0007,9.7688,4.4897,0.0121,2.7038,9.7532,0.0210,0.0814,0.0287,0.0814,1.9805,40.6296,14.8002,68.2751,0.2125,0.0009,0.1674,68.2759,0.4260,100.0000,100.0000,0.0459,0.0154,0.1061,1.4865,1.0000,0.9807
50.0000,0.0186,0.0107,0.0006,0.0008,12.3069,2.9073,0.0449,3.3852,8.2819,0.0260,0.1026,0.0274,0.1026,1.1080,25.2607,-3.5466,85.9488,0.2585,0.0013,0.2284,85.9502,0.5177,100.0000,100.0000,0.0297,0.0103,0.1884,1.1381,1.0000,0.7336
50.0000,0.0221,0.0102,0.0006,0.0006,8.3619,0.4001,0.7338,17.6038,9.5828,0.0312,0.1153,0.0244,0.1153,2.4006,15.7483,-5.9945,96.8882,0.2862,0.0013,0.2103,96.8895,0.5300,82.3962,82.3962,0.0059,0.0108,0.1937,1.1770,0.9700,0.7180
50.0000,0.0245,0.0090,0.0006,0.0008,10.3583,4.7164,0.0119,10.1618,9.8798,0.0219,0.0863,0.0194,0.0863,2.7046,37.0884,14.8687,72.3474,0.2140,0.0009,0.1767,72.3484,0.4257,100.0000,100.0000,0.0483,0.0150,0.1134,1.4177,1.0000,1.0748
50.0000,0.0317,0.0144,0.0010,0.0008,9.2431,3.7766,0.5059,11.9261,9.5498,0.0203,0.0770,0.0224,0.0770,2.6517,43.7696,18.3626,64.6641,0.1968,0.0009,0.1635,64.6650,0.4082,100.0000,100.0000,0.0388,0.0150,0.1097,1.0537,1.0000,0.6827
50.0000,0.0221,0.0140,0.0010,0.0008,9.6875,5.2656,0.8733,12.9822,9.3632,0.0181,0.0924,0.0272,0.0924,2.8153,33.3328,15.0757,76.6665,0.2302,0.0008,0.1565,76.6673,0.4246,100.0000,100.0000,0.0537,0.0136,0.0892,0.9589,0.9700,1.4458
50.0000,0.0257,0.0101,0.0009,0.0007,8.6747,0.9496,0.2681,17.7123,8.6875,0.0315,0.0878,0.0270,0.0878,2.7803,34.7810,3.2104,75.0006,0.2341,0.0013,0.2124,75.0019,0.4839,82.2877,82.2877,0.0126,0.0114,0.1884,1.0529,1.0000,1.1703
50.0000,0.0276,0.0169,0.0008,0.0011,15.7865,1.7074,0.2535,6.4284,9.1162,0.0281,0.1316,0.0208,0.1316,2.3920,4.8213,-33.8558,109.4536,0.3120,0.0019,0.3109,109.4556,0.6693,100.0000,100.0000,0.0179,0.0109,0.2821,0.5204,1.0000,0.9934
50.0000,0.0231,0.0115,0.0009,0.0010,16.9897,0.2485,0.1826,13.9523,8.4893,0.0246,0.1645,0.0289,0.1645,2.4572,-17.6684,-53.6887,135.3164,0.3826,0.0022,0.3494,135.3186,0.7684,100.0000,100.0000,0.0035,0.0107,0.3352,1.1495,1.0000,0.7028
50.0000,0.0203,0.0099,0.0008,0.0007,14.7725,2.8717,0.5749,3.1500,8.9799,0.0174,0.1231,0.0200,0.1231,1.9534,12.0969,-18.7883,101.0869,0.2836,0.0017,0.2787,101.0886,0.5939,100.0000,100.0000,0.0295,0.0106,0.2385,0.9899,1.0000,0.9073
50.0000,0.0289,0.0094,0.0009,0.0009,11.6582,3.1954,0.2323,4.9810,9.2834,0.0325,0.0972,0.0302,0.0972,2.8048,28.1780,-1.7358,82.5941,0.2570,0.0012,0.2116,82.5953,0.5087,100.0000,100.0000,0.0331,0.0086,0.1699,1.1447,1.0000,1.1836
50.0000,0.0324,0.0092,0.0008,0.0006,11.0987,5.6079,0.0016,16.2237,9.4243,0.0175,0.1104,0.0315,0.1104,2.9833,20.9146,-5.0121,90.9471,0.2698,0.0011,0.2123,90.9482,0.5251,83.7763,83.7763,0.0681,0.0123,0.1318,1.3391,1.0000,1.3624
50.0000,0.0274,0.0139,0.0006,0.0011,12.5136,1.2503,0.9164,0.1980,9.4131,0.0259,0.1138,0.0291,0.1138,1.9184,17.4674,-20.3181,94.9108,0.2825,0.0017,0.2761,94.9125,0.6016,91.6434,91.6434,0.0145,0.0151,0.2465,0.9715,0.9500,1.3016
50.0000,0.0245,0.0106,0.0007,0.0006,8.0290,1.8012,0.6332,7.3511,9.5348,0.0286,0.0669,0.0304,0.0669,1.4370,49.7268,22.7410,57.8133,0.1928,0.0009,0.1572,57.8142,0.3863,100.0000,100.0000,0.0186,0.0133,0.1253,0.8368,1.0000,1.3027
50.0000,0.0197,0.0119,0.0008,0.0011,16.0923,5.9389,0.4243,6.3188,8.9949,0.0225,0.1341,0.0329,0.1341,2.6201,3.7768,-25.9232,110.6551,0.3236,0.0016,0.2726,110.6566,0.6296,100.0000,100.0000,0.0604,0.0086,0.2035,1.0071,1.0000,0.8412
50.0000,0.0223,0.0143,0.0006,0.0010,8.4888,4.6703,0.0006,9.5749,8.6388,0.0276,0.0707,0.0262,0.0707,1.2644,47.1937,26.2701,60.7266,0.1952,0.0007,0.1352,60.7273,0.3686,100.0000,100.0000,0.0474,0.0107,0.0771,1.1399,1.0000,1.3545
50.0000,0.0262,0.0091,0.0007,0.0009,13.9850,5.4277,0.6604,2.3468,9.3843,0.0234,0.1165,0.0228,0.1165,1.8511,15.8720,-11.3882,96.7458,0.2793,0.0013,0.2407,96.7472,0.5569,100.0000,100.0000,0.0549,0.0139,0.1718,0.5488,1.0000,1.2650
50.0000,0.0304,0.0125,0.0008,0.0009,14.9862,2.3404,0.5673,6.5187,8.9407,0.0280,0.1249,0.0254,0.1249,1.5643,9.4649,-27.4636,104.1136,0.3032,0.0017,0.2896,104.1154,0.6373,100.0000,100.0000,0.0242,0.0121,0.2533,1.3131,1.0000,0.6542
50.0000,0.0208,0.0141,0.0009,0.0007,9.8320,1.2472,0.2094,2.1827,9.6687,0.0229,0.0819,0.0217,0.0819,1.5366,40.0096,11.2776,68.9878,0.2085,0.0012,0.1986,68.9889,0.4436,100.0000,100.0000,0.0132,0.0130,0.1723,1.2220,1.0000,1.1402
50.0000,0.0252,0.0133,0.0009,0.0009,14.1029,3.9389,0.4036,17.9798,9.4812,0.0218,0.1433,0.0266,0.1433,1.5423,-2.5249,-37.3366,117.9019,0.3350,0.0018,0.3113,117.9037,0.6867,82.0202,82.0202,0.0486,0.0144,0.2483,0.5594,1.0000,0.8683
50.0000,0.0228,0.0119,0.0010,0.0011,11.0600,1.4918,0.7706,11.0897,9.7761,0.0318,0.1196,0.0184,0.1196,1.4061,12.6399,-9.3868,100.4628,0.2895,0.0013,0.2207,100.4642,0.5469,100.0000,100.0000,0.0157,0.0130,0.1921,1.3011,0.9700,1.2508
50.0000,0.0170,0.0118,0.0007,0.0007,15.5935,0.9499,0.0486,2.3128,8.8862,0.0304,0.1299,0.0267,0.1299,2.4583,5.6345,-32.0394,108.5184,0.3170,0.0019,0.3131,108.5203,0.6602,100.0000,100.0000,0.0105,0.0093,0.2933,1.1748,1.0000,0.8022
50.0000,0.0307,0.0148,0.0010,0.0006,16.3236,4.9612,0.4930,6.9414,8.6374,0.0228,0.1360,0.0316,0.1360,2.7519,2.3911,-33.2314,112.2485,0.3265,0.0017,0.2926,112.2502,0.6662,100.0000,100.0000,0.0505,0.0143,0.2277,0.5211,1.0000,0.8724
50.0000,0.0295,0.0128,0.0009,0.0006,12.7950,1.2974,0.7680,2.9069,8.0231,0.0309,0.1388,0.0283,0.1388,2.9995,-0.6058,-27.5724,115.6951,0.3369,0.0016,0.2572,115.6966,0.6379,100.0000,100.0000,0.0142,0.0126,0.2304,1.3846,0.9700,0.7702
50.0000,0.0307,0.0143,0.0011,0.0007,11.5352,4.2570,0.7207,0.5637,9.4708,0.0214,0.1334,0.0279,0.1334,1.5460,4.4171,-13.0845,109.9192,0.3161,0.0011,0.2025,109.9203,0.5654,100.0000,100.0000,0.0433,0.0131,0.1461,1.0629,0.9700,0.9620
50.0000,0.0172,0.0132,0.0010,0.0011,14.8256,4.7973,0.4916,16.3981,9.0733,0.0258,0.1478,0.0219,0.1478,2.5258,-6.1751,-36.7103,122.0995,0.3433,0.0018,0.3078,122.1013,0.6836,83.6019,83.6019,0.0583,0.0091,0.2404,0.6883,1.0000,0.9314
50.0000,0.0235,0.0087,0.0010,0.0008,10.2461,2.6333,0.8735,15.8020,9.0837,0.0200,0.1161,0.0205,0.1161,2.7838,16.6324,-6.9502,95.8714,0.2727,0.0013,0.2280,95.8727,0.5348,84.1980,84.1980,0.0323,0.0140,0.1816,0.7590,0.9700,1.4563
50.0000,0.0289,0.0125,0.0008,0.0011,10.8009,3.0516,0.1090,17.4798,9.3916,0.0224,0.1091,0.0237,0.1091,1.1461,21.2026,-9.8363,90.6157,0.2643,0.0014,0.2416,90.6170,0.5492,82.5202,82.5202,0.0375,0.0160,0.1881,0.7754,1.0000,0.5734
50.0000,0.0236,0.0097,0.0010,0.0007,11.3362,4.6403,0.9731,10.9207,9.2726,0.0287,0.0971,0.0211,0.0971,2.9151,28.7254,4.7080,81.9647,0.2439,0.0011,0.1976,81.9658,0.4765,97.3073,97.3073,0.0488,0.0104,0.1384,0.7896,0.9500,1.4707
50.0000,0.0219,0.0137,0.0010,0.0010,16.9706,4.5430,0.0216,11.4414,9.5407,0.0192,0.1414,0.0233,0.1414,2.0440,-0.8888,-34.0974,116.0203,0.3254,0.0018,0.3074,116.0221,0.6705,100.0000,100.0000,0.0463,0.0117,0.2493,1.1034,1.0000,1.4304
50.0000,0.0226,0.0138,0.0007,0.0010,8.6100,4.4365,0.8563,8.2564,8.2828,0.0325,0.0838,0.0184,0.0838,2.2500,37.4723,20.5275,71.9062,0.2185,0.0007,0.1408,71.9069,0.3974,100.0000,100.0000,0.0453,0.0117,0.0839,0.9308,0.9700,0.6912
50.0000,0.0308,0.0092,0.0007,0.0007,12.6071,5.2776,0.7865,12.2162,8.2174,0.0192,0.1336,0.0176,0.1336,1.5577,4.5607,-11.9544,109.7540,0.3040,0.0012,0.2144,109.7552,0.5598,100.0000,100.0000,0.0534,0.0141,0.1469,0.7052,0.9700,0.5029
50.0000,0.0276,0.0169,0.0006,0.0006,8.0621,4.5969,0.5519,0.8696,8.9677,0.0232,0.0672,0.0279,0.0672,2.2758,50.2334,28.1362,57.2310,0.1855,0.0006,0.1281,57.2316,0.3593,100.0000,100.0000,0.0468,0.0112,0.0701,0.8541,1.0000,1.3646
50.0000,0.0203,0.0120,0.0009,0.0007,16.5900,5.6151,0.8380,15.8543,8.5644,0.0327,0.1961,0.0277,0.1961,2.6265,-40.6598,-65.3725,161.7569,0.4525,0.0020,0.3404,161.7588,0.8269,84.1457,84.1457,0.0676,0.0113,0.2614,0.5716,0.9700,1.0561
50.0000,0.0282,0.0104,0.0009,0.0007,12.6035,0.7811,0.0218,4.3838,8.0476,0.0195,0.1050,0.0261,0.1050,1.8192,24.3907,-11.2672,86.9491,0.2556,0.0016,0.2605,86.9507,0.5563,100.0000,100.0000,0.0085,0.0150,0.2370,0.7298,1.0000,0.9827
50.0000,0.0237,0.0090,0.0009,0.0009,16.7089,1.3789,0.9802,6.2406,8.1659,0.0227,0.1420,0.0308,0.1420,2.9497,-1.7850,-42.7563,117.0507,0.3376,0.0021,0.3417,117.0528,0.7138,98.0225,98.0225,0.0152,0.0131,0.3133,1.1061,0.9500,0.9303
50.0000,0.0253,0.0165,0.0008,0.0006,11.7440,3.5664,0.3678,11.8778,8.7334,0.0240,0.0979,0.0205,0.0979,1.3452,28.7839,0.1626,81.8973,0.2403,0.0012,0.2156,81.8985,0.4992,100.0000,100.0000,0.0363,0.0150,0.1644,1.0129,1.0000,1.4475
50.0000,0.0201,0.0105,0.0010,0.0006,14.6651,3.5739,0.0780,7.5773,8.4391,0.0324,0.1222,0.0218,0.1222,1.9001,10.7597,-20.2510,102.6247,0.2986,0.0016,0.2704,102.6263,0.6013,100.0000,100.0000,0.0366,0.0116,0.2221,1.2396,1.0000,0.5223
50.0000,0.0309,0.0135,0.0008,0.0007,9.6445,4.8791,0.2807,12.1555,9.1885,0.0288,0.0804,0.0251,0.0804,1.7846,40.3350,15.8014,68.6139,0.2146,0.0008,0.1605,68.6147,0.4210,100.0000,100.0000,0.0497,0.0148,0.0961,1.4186,1.0000,1.3876
50.0000,0.0265,0.0168,0.0008,0.0006,14.8345,0.3165,0.9528,1.8748,8.1797,0.0319,0.1298,0.0293,0.1298,1.4365,5.5759,-38.0302,108.5857,0.3207,0.0020,0.3248,108.5877,0.6902,95.2753,95.2753,0.0041,0.0156,0.3051,1.1221,0.9500,0.6761
50.0000,0.0325,0.0104,0.0006,0.0010,10.6357,3.9163,0.5613,8.0022,9.8021,0.0234,0.0886,0.0246,0.0886,1.9620,35.2895,8.6845,74.4160,0.2252,0.0010,0.1869,74.4171,0.4566,100.0000,100.0000,0.0399,0.0123,0.1347,0.7490,1.0000,0.5122
50.0000,0.0313,0.0158,0.0006,0.0009,10.9364,3.3471,0.3436,0.4049,9.6984,0.0239,0.0911,0.0310,0.0911,2.2428,33.4759,3.4219,76.5016,0.2372,0.0011,0.1970,76.5027,0.4829,100.0000,100.0000,0.0344,0.0104,0.1522,1.1558,1.0000,0.7499
50.0000,0.0319,0.0135,0.0010,0.0010,9.4928,5.3177,0.7993,13.1456,9.2223,0.0263,0.1139,0.0243,0.1139,1.7759,17.3043,4.0720,95.0993,0.2785,0.0008,0.1537,95.1001,0.4796,100.0000,100.0000,0.0540,0.0157,0.0840,1.0279,0.9700,0.8405
50.0000,0.0190,0.0155,0.0010,0.0008,11.5648,5.8089,0.2151,2.9369,8.7789,0.0310,0.0964,0.0196,0.0964,2.5593,28.9131,7.2166,81.7490,0.2433,0.0010,0.1843,81.7500,0.4639,100.0000,100.0000,0.0591,0.0098,0.1155,1.0194,1.0000,0.6489
50.0000,0.0317,0.0109,0.0009,0.0006,15.7276,5.0946,0.0708,16.0405,9.4280,0.0317,0.1561,0.0230,0.1561,2.0450,-12.7354,-47.8619,129.6438,0.3669,0.0019,0.3283,129.6457,0.7393,83.9595,83.9595,0.0615,0.0128,0.2540,0.8053,1.0000,1.2001
50.0000,0.0196,0.0125,0.0011,0.0010,11.9058,3.1030,0.0771,3.4936,8.0207,0.0211,0.0992,0.0205,0.0992,2.8870,28.2340,0.7667,82.5296,0.2400,0.0013,0.2220,82.5309,0.4962,100.0000,100.0000,0.0322,0.0132,0.1767,1.2518,1.0000,1.1039
50.0000,0.0208,0.0112,0.0009,0.0007,9.8837,0.8323,0.8525,10.7348,9.9280,0.0325,0.0966,0.0206,0.0966,2.6284,28.5523,3.1433,82.1636,0.2463,0.0012,0.2044,82.1648,0.4843,100.0000,100.0000,0.0094,0.0134,0.1817,1.1105,0.9700,1.1643
50.0000,0.0329,0.0091,0.0010,0.0008,12.1000,4.4467,0.0948,7.4381,9.9239,0.0228,0.1008,0.0298,0.1008,2.3431,26.8842,-1.4374,84.0820,0.2543,0.0012,0.2091,84.0832,0.5072,100.0000,100.0000,0.0453,0.0104,0.1535,0.6612,1.0000,0.7441
50.0000,0.0183,0.0123,0.0007,0.0009,14.2727,3.7388,0.2896,11.8524,8.2876,0.0292,0.1189,0.0234,0.1189,1.7768,13.4532,-17.5203,99.5273,0.2904,0.0015,0.2650,99.5288,0.5876,100.0000,100.0000,0.0382,0.0154,0.2113,1.2929,1.0000,1.1861
50.0000,0.0202,0.0164,0.0008,0.0010,13.4016,5.3342,0.9646,6.7770,9.1934,0.0329,0.1158,0.0171,0.1158,2.0854,15.1704,-11.6953,97.5527,0.2815,0.0013,0.2386,97.5540,0.5585,96.4627,96.4627,0.0562,0.0146,0.1678,1.0065,0.9500,0.9969
50.0000,0.0197,0.0156,0.0007,0.0010,9.9749,0.9123,0.7547,5.0282,8.6438,0.0320,0.1101,0.0255,0.1101,1.3657,19.2080,-2.8925,92.9095,0.2777,0.0012,0.1997,92.9108,0.5145,100.0000,100.0000,0.0099,0.0081,0.1818,1.4579,0.9700,0.9144
50.0000,0.0233,0.0154,0.0008,0.0010,16.2135,0.1243,0.0579,7.6662,8.5433,0.0207,0.1351,0.0310,0.1351,1.2512,3.3121,-39.0739,111.1890,0.3219,0.0021,0.3330,111.1911,0.6954,100.0000,100.0000,0.0019,0.0088,0.3222,1.0340,1.0000,0.8327
50.0000,0.0300,0.0165,0.0007,0.0008,16.9239,5.8403,0.0505,6.2953,8.4577,0.0184,0.1410,0.0230,0.1410,2.8534,-0.5059,-33.1052,115.5801,0.3235,0.0017,0.2940,115.5818,0.6655,100.0000,100.0000,0.0594,0.0125,0.2222,0.7963,1.0000,0.8625
50.0000,0.0317,0.0089,0.0010,0.0011,9.0053,4.3406,0.5087,10.0263,8.0737,0.0276,0.0750,0.0214,0.0750,2.3664,44.1977,20.7726,64.1718,0.1991,0.0008,0.1544,64.1726,0.3961,100.0000,100.0000,0.0445,0.0160,0.0940,1.4653,1.0000,1.2645
50.0000,0.0203,0.0095,0.0006,0.0009,11.9470,5.6306,0.1275,12.2651,8.4379,0.0261,0.0996,0.0279,0.0996,2.6321,27.3358,4.1000,83.5627,0.2531,0.0010,0.1950,83.5638,0.4795,100.0000,100.0000,0.0574,0.0108,0.1268,1.3362,1.0000,0.7867
50.0000,0.0326,0.0126,0.0010,0.0006,9.1936,1.4639,0.4564,16.8828,8.8592,0.0218,0.0922,0.0327,0.0922,1.4574,33.0309,-1.0264,77.0132,0.2389,0.0013,0.2195,77.0144,0.5051,83.1172,83.1172,0.0183,0.0146,0.1866,1.1105,1.0000,1.0603
50.0000,0.0174,0.0160,0.0007,0.0007,8.1171,5.2231,0.2731,0.2515,9.0748,0.0302,0.0676,0.0190,0.0676,1.4878,49.0108,31.5097,58.6370,0.1844,0.0006,0.1232,58.6376,0.3425,100.0000,100.0000,0.0530,0.0116,0.0586,1.4104,1.0000,1.3544
50.0000,0.0248,0.0099,0.0011,0.0006,8.0073,4.7253,0.8414,9.2523,9.4862,0.0297,0.0793,0.0285,0.0793,1.1753,40.9607,24.4804,67.8946,0.2168,0.0006,0.1245,67.8953,0.3776,100.0000,100.0000,0.0479,0.0106,0.0660,1.0653,0.9700,0.7102
50.0000,0.0298,0.0142,0.0009,0.0006,11.3632,4.1541,0.0921,13.5069,9.4583,0.0236,0.1095,0.0287,0.1095,1.7208,20.7615,-3.3483,91.1231,0.2713,0.0011,0.2000,91.1242,0.5167,100.0000,100.0000,0.0423,0.0129,0.1449,0.9183,1.0000,1.2038
50.0000,0.0202,0.0161,0.0008,0.0010,16.7999,1.9907,0.1666,6.0316,8.1163,0.0256,0.1400,0.0273,0.1400,2.3402,-0.7256,-39.7757,115.8325,0.3328,0.0020,0.3280,115.8345,0.6989,100.0000,100.0000,0.0209,0.0106,0.2965,1.3501,1.0000,0.5253
50.0000,0.0307,0.0095,0.0007,0.0011,8.0830,0.0734,0.4202,16.6974,8.6681,0.0280,0.0809,0.0277,0.0809,2.1364,40.0928,6.7346,68.8920,0.2174,0.0013,0.2069,68.8933,0.4663,83.3026,83.3026,0.0016,0.0124,0.1929,0.6166,1.0000,1.0756
50.0000,0.0328,0.0097,0.0010,0.0006,16.8964,5.7580,0.7500,15.0371,8.4359,0.0311,0.2210,0.0302,0.2210,1.3986,-57.7747,-78.2987,181.4390,0.5033,0.0020,0.3440,181.4409,0.8915,84.9629,84.9629,0.0685,0.0126,0.2628,1.2233,0.9700,1.1795
50.0000,0.0196,0.0167,0.0010,0.0008,14.3791,1.7761,0.5243,5.8253,8.8785,0.0186,0.1198,0.0248,0.1198,1.6019,14.2130,-21.5488,98.6534,0.2831,0.0017,0.2866,98.6551,0.6077,100.0000,100.0000,0.0184,0.0157,0.2525,0.6718,1.0000,0.8103
50.0000,0.0236,0.0096,0.0010,0.0008,13.9577,5.7130,0.8363,5.9705,8.2271,0.0291,0.1391,0.0176,0.1391,1.5284,-0.5516,-19.7665,115.6330,0.3249,0.0013,0.2390,115.6343,0.5988,100.0000,100.0000,0.0579,0.0157,0.1653,1.3746,0.9700,0.7282
50.0000,0.0201,0.0100,0.0006,0.0008,16.3420,4.0393,0.4448,10.6694,9.9917,0.0263,0.1362,0.0212,0.1362,1.6393,1.8313,-30.6771,112.8922,0.3199,0.0018,0.3020,112.8940,0.6534,100.0000,100.0000,0.0412,0.0141,0.2467,1.3575,1.0000,1.1269
50.0000,0.0307,0.0133,0.0010,0.0008,9.6933,3.5167,0.7528,9.2127,9.8937,0.0276,0.1073,0.0259,0.1073,1.4170,21.7600,2.3796,89.9750,0.2681,0.0009,0.1742,89.9760,0.4881,100.0000,100.0000,0.0358,0.0141,0.1243,0.8590,0.9700,1.4541
50.0000,0.0198,0.0152,0.0007,0.0008,8.6000,0.0010,0.2735,5.0911,9.9055,0.0301,0.0717,0.0277,0.0717,1.0381,46.2119,15.3062,61.8552,0.2012,0.0011,0.1858,61.8563,0.4235,100.0000,100.0000,0.0004,0.0129,0.1725,0.5232,1.0000,0.9333
50.0000,0.0304,0.0135,0.0008,0.0008,16.0795,1.4729,0.1943,16.7849,8.1929,0.0229,0.1610,0.0280,0.1610,1.1892,-15.0087,-59.5540,132.2577,0.3730,0.0024,0.3793,132.2600,0.7978,83.2151,83.2151,0.0183,0.0095,0.3516,0.8093,1.0000,0.9744
50.0000,0.0209,0.0121,0.0007,0.0010,13.7243,2.5245,0.1570,13.3314,8.9468,0.0219,0.1320,0.0221,0.1320,2.6254,5.3372,-21.1301,108.8607,0.3080,0.0016,0.2629,108.8622,0.6057,100.0000,100.0000,0.0261,0.0125,0.2244,0.5790,1.0000,0.6536
50.0000,0.0285,0.0094,0.0006,0.0008,12.7120,2.5782,0.9036,5.0727,8.7244,0.0286,0.1172,0.0237,0.1172,2.4074,14.7220,-18.9658,98.0681,0.2867,0.0016,0.2688,98.0697,0.5948,90.3641,90.3641,0.0295,0.0144,0.2249,0.9666,0.9500,1.1556
50.0000,0.0243,0.0168,0.0011,0.0010,13.3022,1.2210,0.2358,10.7773,9.3007,0.0249,0.1109,0.0315,0.1109,1.0063,19.6308,-17.4864,92.4230,0.2782,0.0016,0.2661,92.4246,0.5874,100.0000,100.0000,0.0127,0.0115,0.2420,0.6386,1.0000,0.6130
50.0000,0.0250,0.0116,0.0008,0.0009,12.5364,5.9522,0.0640,15.7299,8.9410,0.0174,0.1240,0.0294,0.1240,1.5459,11.4905,-13.9449,101.7846,0.2947,0.0013,0.2368,101.7859,0.5697,84.2701,84.2701,0.0713,0.0085,0.1569,0.9537,1.0000,1.1691
50.0000,0.0203,0.0102,0.0009,0.0010,12.8639,4.2078,0.9127,8.1271,9.8909,0.0201,0.1174,0.0198,0.1174,2.6236,15.6786,-10.9928,96.9682,0.2748,0.0014,0.2477,96.9697,0.5550,91.2723,91.2723,0.0471,0.0105,0.1901,0.8970,0.9500,0.8115
50.0000,0.0320,0.0148,0.0007,0.0006,9.5765,1.7090,0.8049,0.0066,8.0808,0.0251,0.0992,0.0217,0.0992,1.6350,27.7529,3.0553,83.0831,0.2451,0.0011,0.1915,83.0842,0.4847,100.0000,100.0000,0.0178,0.0159,0.1577,1.0046,0.9700,0.7174
50.0000,0.0187,0.0170,0.0006,0.0006,15.8801,2.8417,0.3724,13.9445,9.7917,0.0269,0.1538,0.0287,0.1538,2.2068,-10.4859,-40.7276,127.0570,0.3631,0.0018,0.3036,127.0588,0.7036,100.0000,100.0000,0.0292,0.0133,0.2611,0.6577,1.0000,0.5762
50.0000,0.0276,0.0125,0.0006,0.0010,16.9032,1.5533,0.3938,1.2705,9.4428,0.0306,0.1409,0.0276,0.1409,1.8535,-1.9764,-44.1888,117.2708,0.3398,0.0021,0.3394,117.2729,0.7209,100.0000,100.0000,0.0163,0.0154,0.3076,0.8372,1.0000,1.1740
50.0000,0.0265,0.0135,0.0007,0.0010,13.7434,4.5468,0.2125,5.2267,9.2742,0.0289,0.1145,0.0181,0.1145,1.3614,16.5631,-12.2214,95.9510,0.2760,0.0014,0.2434,95.9524,0.5611,100.0000,100.0000,0.0461,0.0127,0.1846,0.8949,1.0000,1.2396
50.0000,0.0328,0.0121,0.0008,0.0008,16.5334,1.4997,0.0866,2.0912,9.7748,0.0255,0.1378,0.0259,0.1378,2.4310,0.8303,-41.0821,114.0432,0.3269,0.0020,0.3320,114.0452,0.7054,100.0000,100.0000,0.0160,0.0146,0.3014,1.2487,1.0000,1.3189
50.0000,0.0184,0.0137,0.0007,0.0009,15.7376,5.3429,0.1887,1.7626,8.6104,0.0227,0.1311,0.0214,0.1311,1.4434,5.8098,-22.3407,108.3172,0.3064,0.0016,0.2717,108.3187,0.6117,100.0000,100.0000,0.0542,0.0093,0.2082,1.1772,1.0000,0.5090
50.0000,0.0329,0.0136,0.0009,0.0007,14.1742,3.5212,0.7477,2.5493,8.6325,0.0232,0.1580,0.0218,0.1580,1.2295,-12.9238,-33.3870,129.8609,0.3609,0.0015,0.2579,129.8624,0.6669,100.0000,100.0000,0.0359,0.0083,0.2137,1.3253,0.9700,1.0894
50.0000,0.0185,0.0095,0.0006,0.0007,10.2078,0.0626,0.2067,11.1292,8.1210,0.0273,0.0851,0.0323,0.0851,1.1981,37.2633,4.5100,72.1459,0.2297,0.0013,0.2183,72.1472,0.4774,100.0000,100.0000,0.0012,0.0137,0.2034,0.8824,1.0000,0.9104
50.0000,0.0246,0.0091,0.0009,0.0007,10.2794,0.1839,0.3509,15.7511,8.7656,0.0215,0.1017,0.0226,0.1017,2.4425,26.4569,-7.9797,84.5730,0.2475,0.0016,0.2570,84.5745,0.5399,84.2489,84.2489,0.0032,0.0133,0.2405,1.3500,1.0000,1.4840
50.0000,0.0183,0.0145,0.0009,0.0008,14.4256,2.7075,0.8324,17.5534,8.1941,0.0326,0.1752,0.0261,0.1752,1.0974,-26.1168,-54.2772,145.0323,0.4091,0.0020,0.3277,145.0343,0.7714,82.4466,82.4466,0.0335,0.0093,0.2849,1.2133,0.9700,1.1910
50.0000,0.0214,0.0148,0.0006,0.0006,15.1869,4.6312,0.3034,15.4145,9.7433,0.0318,0.1496,0.0293,0.1496,1.8508,-8.2358,-43.7858,124.4693,0.3603,0.0018,0.3212,124.4711,0.7189,84.5855,84.5855,0.0556,0.0151,0.2504,1.2712,1.0000,1.4906
